id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,issue_date_y,issue_date_m,issue_date_diff,isDefault
115,12743.18182,3,8.01,494.56,0,0,11,9,0,2,4,514,13,27.07636364,0,690.0,747.5,0.0,32561.53846,78.4,0,239,1,7.0,0.0,8.0,18.0,11.0,3,2251,259.7307692,2013,3,2100,0.19094186
116,8181.818182,3,13.343,332.77,1,0,0,2,1,0,0,185,3,11.65454545,1,665.0,831.25,0.0,17277.07692,40.16923077,0,0,1,4.0,0.0,8.0,11.0,9.0,3,2808,0.0,2018,5,3987,0.21463566
117,12190.90909,3,10.087,356.25,1,1,2,0,1,0,0,275,8,3.42,0,572.7272727,620.4545455,0.0,5444.307692,25.10769231,1,0,1,2.0,0.0,0.0,12.0,11.0,3,0,0.0,2014,6,2557,0.22617972
118,22909.09091,5,13.65,646.45,2,0,3,10,0,0,0,731,0,26.78181818,0,812.7272727,948.1818182,0.0,15812.46154,22.5,1,0,1,11.0,0.0,34.0,27.0,15.0,5,0,0.0,2014,5,2526,0.31288132
119,15654.54545,3,12.089,469.74,1,0,2,10,0,0,0,635,3,20.88818182,0,593.1818182,642.6136364,0.0,14572.61538,28.5,1,0,1,12.0,0.0,4.0,23.0,20.0,3,1327,285.8153846,2014,6,2557,0.19385576
120,14181.81818,5,27.214,350.39,4,0,4,0,1,1,4,2,2,20.07272727,0,730.9090909,852.7272727,0.0,5440.0,67.84615385,0,4,1,8.0,0.0,19.0,9.0,3.0,0,0,0.0,2016,12,3471,0.50877047
121,1963.636364,3,9.16,76.5,1,0,0,10,1,1,0,817,43,5.018181818,1,736.3636364,920.4545455,1.0,1532.0,7.615384615,0,0,1,6.0,0.0,5.0,35.0,13.0,0,247,0.0,2016,4,3227,0.23304737
122,35454.54545,5,12.591,697.9,2,4,2,0,0,1,0,397,35,22.44,0,686.3636364,800.7575758,0.0,26089.61538,30.73846154,0,0,1,2.0,0.0,34.0,18.0,17.0,5,12404,1144.984615,2015,9,3014,0.21022518
123,2945.454545,3,8.253,114.77,1,0,9,0,0,0,4,302,30,2.9,2,544.0909091,589.4318182,1.0,2594.769231,37.0,0,4,1,4.0,,7.0,22.0,13.0,1,1487,411.7846154,2015,8,2983,0.19137362
124,18909.09091,3,4.788,481.84,0,2,6,4,0,0,4,186,9,15.42,1,580.9090909,629.3181818,0.0,12760.0,59.44615385,0,4,1,4.0,0.0,22.0,16.0,15.0,3,7619,2285.7,2015,12,3105,0.20092508
125,8181.818182,3,12.089,327.36,1,1,0,6,1,0,3,520,24,5.49,0,720.0,840.0,0.0,4379.076923,43.15384615,1,15451,1,,,,,,0,0,0.0,2010,4,1035,0.23622604
126,5909.090909,3,6.975,156.11,0,0,11,1,0,0,2,267,27,6.48,0,613.6363636,767.0454545,,2160.0,2.3,1,20930,1,,,,,,3,0,0.0,2007,8,61,0.2220054
127,9454.545455,3,7.139,245.16,0,0,9,10,0,2,0,215,8,14.71,0,780.0,845.0,0.0,64143.46154,50.12307692,1,0,1,22.0,0.0,6.0,44.0,32.0,3,0,0.0,2014,9,2649,0.22059397
128,9000.0,3,16.841,287.25,2,1,1,10,0,1,0,115,8,22.80909091,0,604.5454545,705.3030303,0.0,11276.0,58.36923077,1,269,1,9.0,0.0,4.0,13.0,5.0,0,636,68.49230769,2013,4,2131,0.22038081
129,17454.54545,3,13.882,536.18,2,0,1,10,0,0,0,31,2,24.03818182,0,785.4545455,981.8181818,1.0,15333.0,32.86153846,1,0,1,10.0,0.0,7.0,14.0,8.0,0,3393,313.2,2017,10,3775,0.23695092
130,2000.0,3,13.041,68.84,2,2,9,5,2,0,2,62,13,19.98,0,604.5454545,654.9242424,1.0,20728.61538,50.03076923,1,5,1,2.0,0.0,7.0,22.0,16.0,3,459,52.96153846,2014,6,2557,0.21286424
131,30000.0,5,17.991,794.65,3,0,0,8,2,1,0,42,26,22.06,0,741.8181818,803.6363636,1.0,21343.38462,51.04615385,0,0,1,11.0,0.0,11.0,18.0,8.0,3,5388,1077.6,2016,6,3288,0.20297596
132,27122.72727,3,14.391,1165.3,3,0,3,3,2,2,0,531,14,23.25454545,0,752.7272727,940.9090909,0.0,15837.23077,67.38461538,1,0,1,3.0,0.0,10.0,8.0,4.0,3,4045,404.5,2015,1,2771,0.19451119
133,19090.90909,3,13.041,722.74,2,0,1,5,0,1,0,63,14,9.027272727,1,695.0,752.9166667,0.0,9073.846154,41.89230769,1,0,1,5.0,0.0,23.0,16.0,5.0,2,3381,1092.323077,2016,9,3380,0.19236073
134,10909.09091,3,11.99,398.52,1,0,4,8,0,1,4,19,14,24.98727273,0,758.1818182,947.7272727,0.0,28568.61538,88.95384615,0,326,1,9.0,0.0,14.0,14.0,10.0,1,1206,222.6461538,2013,11,2345,0.1895128
135,16363.63636,5,7.89,404.48,0,1,0,5,2,1,0,27,12,22.36363636,0,617.7272727,720.6818182,0.0,24283.53846,17.5,0,0,1,10.0,0.0,3.0,22.0,14.0,5,2703,810.9,2015,6,2922,0.19422592
136,17400.0,3,21.49,604.94,3,0,10,4,0,2,0,22,16,21.78,0,725.4545455,785.9090909,0.0,15929.53846,97.61538462,0,0,1,7.0,0.0,2.0,7.0,4.0,0,0,0.0,2016,7,3318,0.4218498
137,5400.0,3,31.559,206.6,5,0,4,2,0,2,1,138,0,24.65,0,600.0,750.0,0.0,3372.692308,19.9,1,1,1,4.0,0.0,11.0,9.0,2.0,3,1399,0.0,2017,1,3502,0.22400482
138,2181.818182,3,8.789,75.2,0,3,0,2,1,2,0,72,10,15.55454545,0,735.0,857.5,0.0,3017.307692,61.61538462,0,0,1,2.0,0.0,5.0,3.0,2.0,3,687,73.98461538,2017,5,3622,0.20027025
139,1975.0,3,12.089,64.65,1,0,0,1,0,0,0,387,19,8.836363636,0,627.2727273,731.8181818,0.0,2281.153846,47.1,1,0,1,3.0,0.0,22.0,14.0,5.0,0,836,192.9230769,2014,8,2618,0.21314959
140,6363.636364,3,13.59,243.01,2,1,6,10,0,2,0,483,3,27.55636364,0,690.0,862.5,0.0,29926.15385,78.5,1,7172,1,5.0,0.0,10.0,9.0,8.0,2,677,0.0,2013,9,2284,0.20188966
141,14181.81818,5,22.05,348.71,5,0,2,8,2,2,4,553,27,17.56363636,0,675.0,787.5,0.0,7932.923077,58.9,1,219,1,3.0,0.0,2.0,8.0,3.0,0,0,0.0,2013,12,2375,0.45516577
142,6545.454545,3,9.229,226.92,1,0,8,2,2,2,4,619,11,33.09,0,747.2727273,871.8181818,1.0,10805.84615,67.0,0,4,1,6.0,,9.0,9.0,4.0,3,1108,255.6923077,2016,5,3257,0.1942315
143,9090.909091,5,14.949,230.57,2,2,10,10,1,2,10,99,8,13.49,1,730.9090909,791.8181818,0.0,11963.0,23.65384615,0,11,1,9.0,0.0,2.0,18.0,11.0,5,0,0.0,2017,5,3622,0.30691788
144,4363.636364,3,12.683,131.97,1,3,1,2,2,0,4,138,0,20.16,1,613.6363636,767.0454545,0.0,10046.0,53.41538462,0,4,1,6.0,0.0,12.0,9.0,4.0,3,0,0.0,2015,6,2922,0.25559038
145,6340.909091,3,12.089,253.69,1,1,11,5,1,0,4,405,2,30.53454545,0,640.9090909,801.1363636,0.0,10174.15385,79.96153846,1,4,1,3.0,0.0,17.0,5.0,3.0,0,232,42.83076923,2016,8,3349,0.21459544
146,6000.0,3,15.993,198.21,3,4,8,6,1,0,0,141,13,9.809090909,0,685.0,856.25,0.0,5053.846154,38.58461538,1,53,1,5.0,0.0,3.0,8.0,5.0,0,0,0.0,2013,6,2192,0.29344591
147,25254.54545,5,11.176,493.7,1,1,3,7,1,2,4,242,8,13.55454545,0,745.4545455,931.8181818,0.0,1229.0,2.653846154,1,4,1,3.0,0.0,5.0,24.0,13.0,4,3954,729.9692308,2013,2,2072,0.19342661
148,2500.0,3,10.42,81.17,1,2,12,1,1,1,3,248,11,23.76,0,690.0,805.0,1.0,15526.0,74.95384615,0,3,1,4.0,0.0,32.0,9.0,5.0,0,0,0.0,2017,10,3775,0.28620902
149,9000.0,3,18.55,327.87,3,0,6,5,0,0,4,134,8,20.38909091,0,609.0909091,710.6060606,0.0,20247.23077,92.2,1,25472,1,6.0,0.0,7.0,10.0,8.0,1,892,247.0153846,2013,11,2345,0.19487807
150,5454.545455,3,15.73,171.62,2,0,1,1,1,0,0,31,2,20.81454545,0,627.2727273,679.5454545,1.0,5033.076923,35.53846154,1,1379,1,6.0,0.0,5.0,11.0,6.0,1,1638,378.0,2013,11,2345,0.19624202
151,6363.636364,3,9.675,228.35,1,0,3,1,0,1,2,120,21,3.469090909,0,627.2727273,679.5454545,1.0,810.4615385,13.67692308,0,5,1,5.0,0.0,1.0,5.0,3.0,3,287,52.98461538,2016,4,3227,0.19318104
152,10909.09091,3,7.97,375.88,0,3,1,7,1,2,0,27,12,11.80636364,0,758.1818182,821.3636364,0.0,17793.46154,73.4,0,0,1,2.0,0.0,8.0,7.0,6.0,0,4546,454.6,2017,7,3683,0.21532738
153,18181.81818,3,11.241,668.98,1,0,11,2,1,1,0,177,26,13.54545455,0,640.9090909,801.1363636,0.0,14916.0,33.0,0,0,1,5.0,0.0,2.0,21.0,13.0,3,8597,859.7,2014,7,2587,0.1927178
154,3636.363636,3,17.046,146.51,3,0,3,9,0,2,0,115,8,4.98,0,758.1818182,947.7272727,0.0,19230.61538,90.6,0,0,1,2.0,0.0,3.0,20.0,4.0,3,0,0.0,2018,10,4140,0.31801182
155,8509.090909,3,14.616,366.87,2,0,8,10,0,0,4,97,12,11.76,0,631.8181818,789.7727273,0.0,11257.84615,25.66153846,1,4,1,10.0,0.0,5.0,30.0,13.0,0,0,0.0,2014,2,2437,0.32436234
156,14181.81818,3,8.19,377.09,0,0,6,7,0,1,0,40,11,15.20909091,0,785.4545455,916.3636364,1.0,6449.538462,21.96923077,0,0,1,7.0,0.0,5.0,11.0,6.0,3,0,0.0,2015,1,2771,0.22835608
157,10000.0,3,13.49,339.31,2,5,5,9,1,0,0,499,13,10.4,0,627.2727273,731.8181818,1.0,21264.23077,42.96923077,0,0,1,9.0,0.0,2.0,20.0,14.0,1,0,0.0,2017,1,3502,0.24323921
158,5481.818182,3,11.241,224.11,1,0,0,10,0,1,0,461,18,11.47636364,1,556.3636364,602.7272727,0.0,4074.0,44.8,0,0,1,5.0,0.0,12.0,8.0,5.0,3,0,0.0,2014,8,2618,0.25890616
159,7272.727273,3,12.639,263.78,1,3,8,8,0,0,8,591,40,10.60909091,0,801.8181818,935.4545455,0.0,2213.076923,11.76923077,0,9,1,4.0,0.0,2.0,20.0,13.0,1,0,0.0,2016,10,3410,0.25054047
160,10909.09091,3,12.591,410.08,2,0,10,0,1,2,0,64,14,28.3,0,665.0,775.8333333,0.0,25570.38462,79.1,1,0,1,11.0,0.0,16.0,23.0,19.0,2,0,0.0,2015,7,2952,0.30272144
161,38181.81818,5,24.49,1016.86,4,2,2,2,1,1,4,143,8,16.74,0,552.2727273,598.2954545,0.0,81722.30769,71.07692308,0,4,1,9.0,0.0,9.0,11.0,7.0,3,0,0.0,2016,8,3349,0.34908193
162,8181.818182,5,11.539,214.89,1,0,0,4,1,0,0,197,4,15.6,0,720.0,900.0,0.0,9242.307692,17.44615385,0,2,1,6.0,0.0,12.0,10.0,7.0,0,0,0.0,2016,9,3380,0.34362578
163,30000.0,3,14.031,1048.65,2,4,0,10,0,1,0,186,9,19.1,0,780.0,910.0,0.0,8674.0,48.7,1,0,1,5.0,0.0,9.0,14.0,7.0,3,3605,1247.884615,2016,7,3318,0.21181431
164,11345.45455,3,10.341,342.91,1,0,9,3,1,2,0,331,8,13.09090909,0,540.0,675.0,0.0,17583.46154,52.70769231,0,0,1,9.0,0.0,2.0,14.0,6.0,0,0,0.0,2016,8,3349,0.32117915
165,21804.54545,3,16.425,669.33,3,0,1,5,1,1,0,13,10,31.37272727,0,741.8181818,803.6363636,0.0,5351.230769,67.1,0,0,1,3.0,0.0,7.0,14.0,9.0,3,7818,0.0,2014,3,2465,0.21034959
166,20000.0,5,14.99,475.7,2,1,2,10,0,1,4,54,28,12.02727273,0,715.0,893.75,0.0,19437.38462,58.70769231,0,4,1,3.0,0.0,6.0,10.0,8.0,1,3214,0.0,2017,1,3502,0.20609763
167,19636.36364,5,19.53,629.6,3,0,2,2,1,2,6,161,14,12.64,0,552.2727273,690.3409091,2.0,999.2307692,3.984615385,0,7,1,3.0,0.0,8.0,9.0,6.0,0,0,0.0,2016,2,3167,0.4906393
168,8909.090909,3,8.998,307.92,1,5,13,10,0,0,2,27,12,20.83909091,1,763.6363636,827.2727273,0.0,13099.0,26.95384615,0,5,1,7.0,0.0,12.0,25.0,8.0,0,2605,300.5769231,2015,8,2983,0.20266053
169,4090.909091,3,15.389,170.87,2,0,10,10,2,0,0,167,8,8.4,0,597.2727273,647.0454545,0.0,6402.307692,40.33846154,1,0,1,5.0,0.0,3.0,17.0,13.0,0,2494,748.2,2017,1,3502,0.25277287
170,10909.09091,3,6.228,370.09,0,3,1,10,0,1,2,438,9,19.71818182,0,540.0,630.0,1.0,8231.0,58.4,0,5,1,7.0,0.0,9.0,27.0,20.0,0,0,0.0,2015,3,2830,0.23860034
171,15709.09091,5,15.31,459.9,2,0,5,2,0,0,0,129,30,11.11090909,0,769.0909091,897.2727273,0.0,2211.692308,33.34615385,0,0,1,3.0,0.0,4.0,6.0,6.0,4,886,102.2307692,2016,3,3196,0.19416022
172,18181.81818,5,14.498,456.91,2,1,5,10,0,0,4,14,11,17.68181818,0,763.6363636,890.9090909,0.0,15898.61538,70.6,0,4,1,3.0,0.0,8.0,10.0,5.0,5,3109,1004.446154,2015,11,3075,0.19056295
173,14000.0,3,10.251,460.94,1,1,8,3,0,1,0,750,2,16.82727273,0,548.1818182,639.5454545,0.0,9008.307692,63.0,1,0,1,7.0,,7.0,10.0,6.0,2,6467,0.0,2017,3,3561,0.2076317
174,12386.36364,3,16.99,485.71,3,5,0,4,0,0,0,245,26,6.54,0,600.0,650.0,0.0,4882.153846,94.4,1,0,1,4.0,0.0,6.0,4.0,3.0,0,3870,0.0,2014,10,2679,0.24472666
175,4500.0,3,21.7,209.2,4,3,6,10,0,2,0,176,3,18.45,0,730.9090909,913.6363636,0.0,8262.692308,68.86153846,1,138,1,4.0,0.0,1.0,7.0,4.0,1,0,0.0,2013,12,2375,0.29514328
176,2400.0,3,6.24,73.28,0,1,4,10,0,1,0,19,14,14.89090909,0,636.3636364,689.3939394,0.0,18212.92308,66.23076923,1,0,1,9.0,0.0,18.0,12.0,6.0,3,0,0.0,2015,10,3044,0.20790724
177,11781.81818,5,13.629,323.17,2,0,0,7,0,0,0,508,2,12.31818182,0,650.0,758.3333333,0.0,16165.0,58.5,1,0,1,7.0,0.0,7.0,19.0,12.0,5,0,0.0,2015,1,2771,0.3170835
178,17181.81818,3,10.332,692.3,1,2,3,5,1,2,0,134,8,8.075454545,1,548.1818182,593.8636364,0.0,33737.30769,78.0,0,0,1,4.0,,7.0,20.0,11.0,3,0,0.0,2016,1,3136,0.24878044
179,25000.0,3,5.852,752.87,0,1,10,10,2,1,4,361,8,5.16,0,770.0,898.3333333,0.0,26100.30769,37.58461538,0,2,1,3.0,0.0,5.0,12.0,3.0,3,0,0.0,2016,4,3227,0.2013032
180,10472.72727,3,5.958,393.01,0,0,0,10,0,2,0,81,15,14.63727273,0,758.1818182,947.7272727,0.0,6130.923077,23.90769231,0,1449,1,8.0,0.0,12.0,14.0,9.0,1,0,0.0,2013,8,2253,0.21039939
181,9090.909091,3,9.16,318.75,1,0,3,3,1,0,0,99,8,4.819090909,2,720.0,780.0,0.0,11915.0,75.4,0,0,1,6.0,0.0,5.0,15.0,13.0,1,0,0.0,2016,2,3167,0.25692797
182,16363.63636,5,13.33,412.61,2,3,9,10,0,1,0,575,32,19.90909091,0,769.0909091,897.2727273,0.0,17323.38462,45.46153846,0,0,1,5.0,0.0,6.0,16.0,10.0,0,0,0.0,2015,5,2891,0.34324306
183,19000.0,5,12.74,429.79,2,1,0,10,0,2,0,58,17,6.381818182,0,540.0,675.0,1.0,13631.53846,89.0,0,0,1,5.0,,4.0,15.0,9.0,4,0,0.0,2017,2,3533,0.25431687
184,14181.81818,5,8.253,250.1,1,2,0,10,0,0,2,386,19,21.38181818,0,690.0,747.5,0.0,5520.0,86.19230769,0,5,1,4.0,0.0,14.0,7.0,7.0,0,2390,478.0,2014,10,2679,0.2299984
185,23272.72727,5,13.98,595.41,2,0,1,3,1,2,0,795,10,23.22727273,0,622.7272727,726.5151515,0.0,18256.15385,69.50769231,0,0,1,3.0,0.0,18.0,5.0,4.0,1,8880,0.0,2014,11,2710,0.22250462
186,14181.81818,3,12.089,392.81,1,1,4,10,2,1,4,162,2,22.57,0,544.0909091,589.4318182,0.0,15189.23077,72.58461538,1,4,1,8.0,0.0,1.0,13.0,8.0,2,4254,0.0,2015,2,2802,0.21054296
187,9818.181818,3,9.378,389.58,1,1,7,10,1,1,0,309,30,26.52,0,618.1818182,669.6969697,1.0,8444.307692,17.1,0,0,1,7.0,0.0,6.0,27.0,13.0,1,0,0.0,2018,2,3898,0.24029985
188,20000.0,5,16.59,492.66,3,1,1,10,0,2,0,4,3,9.14,1,609.0909091,710.6060606,1.0,27303.0,98.19230769,0,0,1,4.0,0.0,3.0,12.0,6.0,4,0,0.0,2014,3,2465,0.2835595
189,20625.0,5,25.773,586.54,5,3,0,6,0,2,0,23,9,33.27,0,560.4545455,700.5681818,0.0,15638.0,61.61538462,0,0,1,9.0,0.0,11.0,25.0,12.0,0,0,0.0,2014,7,2587,0.43358716
190,31818.18182,5,14.014,791.71,2,1,3,10,0,1,2,161,14,6.43,0,720.0,900.0,0.0,3317.538462,8.123076923,0,5,1,2.0,0.0,22.0,9.0,4.0,2,0,0.0,2017,2,3533,0.25267
191,8181.818182,3,5.427,304.36,0,0,5,8,0,2,0,109,21,19.32545455,1,576.8181818,624.8863636,0.0,6464.0,37.4,0,0,1,7.0,0.0,30.0,39.0,12.0,3,0,0.0,2015,1,2771,0.22311206
192,22727.27273,3,6.24,763.28,0,1,6,10,0,1,4,80,21,28.47272727,0,631.8181818,737.1212121,0.0,45893.07692,47.42307692,0,4,1,12.0,0.0,11.0,16.0,14.0,3,0,0.0,2015,10,3044,0.20752478
193,18000.0,3,7.89,563.15,0,0,8,8,1,2,0,167,8,11.71636364,2,665.0,831.25,0.0,19028.0,43.72307692,0,0,1,9.0,0.0,3.0,17.0,13.0,0,0,0.0,2016,6,3288,0.2665184
194,10909.09091,3,12.089,327.34,1,1,1,1,0,0,2,79,2,26.94272727,0,715.0,774.5833333,1.0,9911.538462,53.26153846,1,5,1,5.0,0.0,10.0,13.0,9.0,3,0,0.0,2015,9,3014,0.22927168
195,4284.090909,3,15.389,123.88,2,0,3,2,1,2,0,51,13,29.28,0,715.0,774.5833333,0.0,4073.538462,28.24615385,0,0,1,7.0,0.0,22.0,15.0,5.0,3,0,0.0,2016,9,3380,0.31517887
196,5454.545455,3,7.89,187.72,0,0,9,6,1,1,0,518,1,6.48,0,576.8181818,624.8863636,0.0,6407.0,50.30769231,0,0,1,5.0,0.0,10.0,9.0,4.0,0,1835,183.5,2016,3,3196,0.21810827
197,14181.81818,3,9.144,388.11,1,1,10,5,0,2,2,385,8,21.21818182,0,631.8181818,737.1212121,0.0,31975.38462,54.7,1,94,1,5.0,0.0,4.0,14.0,13.0,3,0,0.0,2013,6,2192,0.22278014
198,7272.727273,3,5.958,245.63,0,1,1,3,2,0,0,524,20,3.618181818,0,818.1818182,954.5454545,0.0,15670.30769,51.69230769,0,18994,1,3.0,0.0,4.0,12.0,7.0,3,0,0.0,2013,5,2161,0.19882898
199,14340.90909,3,16.99,562.35,3,3,3,6,0,1,0,26,18,10.88181818,1,685.0,856.25,0.0,7472.307692,61.16923077,1,0,1,4.0,0.0,9.0,13.0,4.0,3,0,0.0,2014,2,2437,0.28763
200,33150.0,3,14.65,967.57,2,2,1,10,1,1,0,107,30,19.6,0,556.3636364,695.4545455,0.0,37713.84615,64.50769231,0,0,1,11.0,0.0,2.0,15.0,9.0,0,0,0.0,2015,9,3014,0.35550302
201,13090.90909,3,6.89,493.23,0,0,10,1,1,1,4,468,0,19.13,0,747.2727273,871.8181818,0.0,8603.0,75.23076923,0,4,1,2.0,0.0,37.0,9.0,6.0,3,0,0.0,2015,10,3044,0.216204
202,4136.363636,3,12.303,119.07,2,1,4,8,0,1,0,832,24,32.46545455,1,560.4545455,607.1590909,1.0,4784.307692,23.44615385,0,0,1,8.0,0.0,15.0,14.0,3.0,3,0,0.0,2015,12,3105,0.2495747
203,8222.727273,3,5.958,308.58,0,1,8,10,0,0,2,121,14,24.13,2,617.7272727,669.2045455,0.0,1318.846154,15.4,1,4697,1,,,,,,2,0,0.0,2012,8,1888,0.21268316
204,12272.72727,3,12.879,514.93,2,0,10,6,1,1,0,326,17,34.70181818,1,640.9090909,747.7272727,1.0,3412.615385,9.6,0,0,1,2.0,0.0,5.0,10.0,7.0,3,0,0.0,2014,11,2710,0.29274186
205,5909.090909,3,10.75,163.11,1,1,7,10,0,1,0,717,42,26.45454545,0,730.9090909,791.8181818,0.0,4168.0,35.10769231,0,0,1,6.0,0.0,12.0,14.0,8.0,0,0,0.0,2016,4,3227,0.25002015
206,27272.72727,3,7.11,782.26,0,1,10,7,0,0,0,97,12,19.24,1,705.0,881.25,0.0,21624.92308,45.5,0,28,1,3.0,0.0,19.0,8.0,7.0,3,6996,0.0,2012,12,2010,0.19243018
207,9090.909091,5,16.489,237.85,2,2,0,3,1,0,4,10,8,16.92,0,600.0,700.0,0.0,7274.615385,96.5,0,4,1,3.0,0.0,11.0,10.0,10.0,0,1414,282.8,2016,11,3441,0.26894286
208,8181.818182,3,10.377,329.91,1,0,1,7,1,0,5,74,30,10.97,0,552.2727273,598.2954545,0.0,23919.23077,73.84615385,0,6,1,9.0,0.0,8.0,10.0,8.0,0,0,0.0,2015,2,2802,0.3064322
209,6000.0,3,7.11,187.75,0,0,1,2,1,1,4,219,21,25.61818182,1,705.0,822.5,0.0,18260.30769,50.9,1,4,1,4.0,0.0,3.0,34.0,11.0,2,0,0.0,2012,11,1980,0.22741866
210,9090.909091,3,6.363,309.1,0,0,0,3,1,1,0,134,8,14.04,0,750.0,937.5,0.0,7720.384615,22.0,0,0,1,2.0,0.0,24.0,9.0,5.0,1,0,0.0,2017,9,3745,0.21739085
211,12250.0,3,14.049,471.16,2,0,4,8,0,2,0,116,14,25.87,0,725.4545455,785.9090909,0.0,11664.0,108.0,1,0,1,9.0,0.0,6.0,13.0,9.0,0,0,0.0,2014,1,2406,0.33308175
212,18181.81818,5,14.31,468.59,2,5,8,5,0,1,0,188,23,20.99454545,0,589.0909091,736.3636364,0.0,55178.30769,34.70769231,1,0,1,10.0,0.0,6.0,25.0,19.0,0,0,0.0,2015,1,2771,0.3003107
213,9490.909091,3,8.739,279.55,1,0,8,3,1,0,0,356,32,25.35,0,627.2727273,679.5454545,1.0,11971.07692,36.9,1,0,1,8.0,0.0,2.0,26.0,15.0,2,0,0.0,2013,8,2253,0.26802784
214,8727.272727,3,9.71,257.05,1,0,0,3,0,1,8,31,2,2.31,0,730.0,851.6666667,0.0,4065.384615,52.4,1,2689,1,1.0,0.0,3.0,5.0,4.0,2,0,0.0,2013,9,2284,0.24625984
215,6136.363636,3,15.813,242.58,3,0,13,0,0,1,4,94,27,17.39454545,1,544.0909091,589.4318182,1.0,9063.461538,71.07692308,1,4,1,2.0,0.0,13.0,7.0,2.0,3,0,0.0,2015,4,2861,0.31503803
216,20090.90909,3,12.99,572.72,1,0,10,4,1,0,0,223,12,10.8,1,560.4545455,607.1590909,0.0,12542.92308,72.64615385,1,4656,1,2.0,0.0,13.0,3.0,1.0,0,0,0.0,2013,11,2345,0.29768994
217,2000.0,3,13.99,68.35,2,0,0,7,0,0,0,532,27,17.58181818,0,540.0,585.0,0.0,4783.846154,60.73846154,0,0,1,4.0,0.0,13.0,11.0,5.0,2,965,178.1538462,2015,4,2861,0.1933221
218,9818.181818,5,17.091,311.23,3,0,6,3,1,2,0,124,13,21.14,0,752.7272727,878.1818182,0.0,9143.076923,58.52307692,0,0,1,5.0,0.0,2.0,14.0,9.0,0,0,0.0,2016,4,3227,0.46128258
219,30000.0,5,28.259,892.72,5,0,5,10,2,1,2,652,0,8.845454545,0,823.6363636,1029.545455,0.0,7167.0,21.5,0,5,1,4.0,0.0,6.0,14.0,5.0,4,870,0.0,2016,9,3380,0.23251136
220,26181.81818,3,12.089,785.62,1,4,1,10,1,1,0,195,38,21.75454545,0,544.0909091,589.4318182,1.0,16270.0,70.38461538,0,0,1,7.0,,12.0,34.0,24.0,3,726,201.0461538,2015,9,3014,0.20223865
221,1418.181818,3,15.741,41.2,2,0,2,3,0,0,10,178,23,7.682727273,0,645.4545455,753.030303,0.0,243.6923077,30.46153846,1,11,1,1.0,0.0,7.0,3.0,1.0,3,163,0.0,2015,2,2802,0.20765147
222,13000.0,3,5.93,334.3,0,0,9,3,1,0,0,466,36,11.56363636,0,775.0,968.75,0.0,10878.0,13.01538462,0,0,1,9.0,0.0,4.0,22.0,14.0,2,5201,1040.2,2015,4,2861,0.19027862
223,11875.0,5,19.52,311.46,4,5,7,10,2,2,4,655,8,6.733636364,1,604.5454545,654.9242424,1.0,5318.923077,73.84615385,0,4,1,2.0,,9.0,16.0,11.0,0,353,76.03076923,2015,5,2891,0.26908365
224,5454.545455,3,7.89,187.72,0,3,10,10,1,1,4,842,43,5.527272727,0,763.6363636,890.9090909,0.0,3241.153846,22.4,0,4,1,7.0,0.0,3.0,21.0,12.0,0,0,0.0,2015,10,3044,0.23976927
225,10000.0,5,16.686,256.89,4,0,0,10,0,1,2,320,13,18.96,1,600.0,700.0,0.0,7887.0,51.8,0,5,1,8.0,0.0,19.0,14.0,6.0,1,2901,624.8307692,2014,11,2710,0.20050564
226,21272.72727,5,8.19,366.62,0,1,10,10,0,1,2,14,11,8.172727273,0,900.0,1125.0,0.0,2905.846154,3.876923077,0,5,1,7.0,0.0,8.0,29.0,13.0,3,1222,122.2,2014,11,2710,0.21236369
227,29250.0,5,18.891,669.44,4,3,8,10,0,1,0,68,15,16.24,0,675.0,731.25,0.0,14995.38462,46.7,0,0,1,7.0,0.0,8.0,22.0,12.0,0,0,0.0,2014,10,2679,0.4168428
228,30545.45455,3,7.986,867.9,0,0,8,0,2,1,4,62,13,11.96363636,0,695.0,752.9166667,0.0,55462.61538,52.2,0,4,1,10.0,0.0,17.0,33.0,16.0,3,0,0.0,2015,7,2952,0.23492508
229,19636.36364,3,9.17,765.1,1,5,3,10,1,1,4,162,2,23.28545455,1,747.2727273,934.0909091,0.0,22826.53846,59.8,0,4,1,15.0,0.0,5.0,21.0,13.0,2,0,0.0,2015,7,2952,0.22309896
230,38181.81818,5,11.421,790.82,2,4,0,8,0,1,4,292,17,7.249090909,0,636.3636364,689.3939394,0.0,28110.0,88.9,0,4,1,4.0,0.0,9.0,13.0,5.0,0,0,0.0,2015,7,2952,0.29448453
231,11100.0,3,10.026,364.14,1,1,0,6,0,0,4,286,16,29.55,0,585.0,682.5,0.0,12378.46154,59.1,1,4,1,3.0,0.0,9.0,16.0,9.0,3,0,0.0,2012,12,2010,0.23223612
232,16363.63636,3,6.864,610.62,0,2,0,10,0,2,4,64,14,6.324545455,0,609.5454545,660.3409091,0.0,23168.07692,61.8,0,4,1,2.0,0.0,0.0,3.0,3.0,3,0,0.0,2015,6,2922,0.22539595
